Collision ID;Date;Time;Borough;Street Name;Cross Street;Latitude;Longitude;Contributing Factor;Vehicle Type;Persons Injured;Persons Killed;Pedestrians Injured;Pedestrians Killed;Cyclists Injured;Cyclists Killed;Motorists Injured;Motorists Killed
4617699;01/04/2023;22:05:00;Brooklyn;Knickerbocker Avenue;;4069426;-7391036;Unsafe Speed;Passenger Vehicle;1;0;0;0;0;0;1;0
4617316;01/04/2023;12:03:00;Brooklyn;51 Street;6 Avenue;40643215;-74008705;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4617359;01/04/2023;18:13:00;Queens;37 Avenue;Parsons Boulevard;40763668;-7382303;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617254;01/04/2023;06:35:00;Queens;253 Street;;40650597;-7373683;Alcohol Involvement;Passenger Vehicle;0;0;0;0;0;0;0;0
4617504;01/04/2023;00:00:00;Brooklyn;Prospect Place;New York Avenue;4067416;-7394732;Driver Inattention/Distraction;Transport;0;0;0;0;0;0;0;0
4617320;01/04/2023;22:00:00;Queens;Roosevelt Avenue;;40746334;-7389633;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4617369;01/04/2023;10:37:00;Queens;Grand Central Pkwy;;40767105;-7389856;Following Too Closely;Passenger Vehicle;2;0;0;0;0;0;2;0
4617753;01/04/2023;03:20:00;Queens;83 Street;;40751526;-73883705;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617231;01/04/2023;08:32:00;Brooklyn;Central Avenue;;4069986;-7392829;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617635;01/04/2023;21:32:00;Brooklyn;8 Avenue;13 Street;40663345;-7398123;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617288;01/04/2023;19:40:00;Queens;43 Avenue;;40746548;-7386491;Reaction to Uninvolved Vehicle;Passenger Vehicle;1;0;0;0;0;0;1;0
4617200;01/04/2023;08:00:00;Manhattan;Broadway;;4084415;-7393897;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617727;01/04/2023;19:30:00;Manhattan;Madison Avenue;East 110 Street;40796158;-73947655;Animals Action;Not Reported;0;0;0;0;0;0;0;0
4617376;01/04/2023;08:30:00;Manhattan;West 164 Street;;40837418;-7393932;Driver Inattention/Distraction;Transport;0;0;0;0;0;0;0;0
4617745;01/04/2023;16:25:00;Queens;87 Street;Jamaica Avenue;40692627;-7385724;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4617302;01/04/2023;17:10:00;Manhattan;East 116 Street;;4079505;-7393317;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617519;01/04/2023;12:00:00;Brooklyn;Jay Street;Front Street;4070242;-739867;Reaction to Uninvolved Vehicle;Bicycle;1;0;0;0;1;0;0;0
4617440;01/04/2023;14:36:00;Bronx;Bronx River Parkway;;4086945;-73872345;Unsafe Speed;Passenger Vehicle;1;0;0;0;0;0;1;0
4617526;01/04/2023;17:18:00;Brooklyn;Belt Parkway;;40627827;-7389021;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4617298;01/04/2023;21:15:00;Manhattan;East 26 Street;2 Avenue;4073978;-7397951;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617282;01/04/2023;17:15:00;Brooklyn;Bay Parkway;;40608673;-7398683;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617328;01/04/2023;15:41:00;Queens;Brooklyn Queens Expressway;;407432;-7389589;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4617566;01/04/2023;15:50:00;Queens;111 Street;107 Avenue;4068246;-73830025;Traffic Control Disregarded;Passenger Vehicle;1;0;0;0;0;0;1;0
4617279;01/04/2023;06:55:00;Brooklyn;Union Avenue;Meeker Avenue;40715443;-7395185;Unspecified;Bicycle;1;0;0;0;1;0;0;0
4617194;01/04/2023;08:50:00;Queens;Scott A. Gadell Place;Mott Avenue;;;Driverless/Runaway Vehicle;Utility Vehicle;0;0;0;0;0;0;0;0
4617385;01/04/2023;19:54:00;Manhattan;Fdr Drive;;;;Brakes Defective;Passenger Vehicle;1;0;0;0;0;0;1;0
4617583;01/04/2023;20:00:00;Brooklyn;Jamaica Avenue;Highland Place;4068536;-7388221;Unspecified;Passenger Vehicle;1;0;0;0;1;0;0;0
4617331;01/04/2023;17:24:00;Brooklyn;21 Avenue;62 Street;40616913;-7398187;Traffic Control Disregarded;Passenger Vehicle;2;0;0;0;0;0;2;0
4617416;01/04/2023;02:09:00;Brooklyn;Eastern Parkway;;406715;-7391505;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4617792;01/04/2023;11:38:00;Bronx;Southern Boulevard;;40816586;-7389596;Pedestrian/Bicyclist/Other Pedestrian Error/Confusion;Transport;0;0;0;0;0;0;0;0
4617294;01/04/2023;13:05:00;Brooklyn;East 102 Street;;40634087;-7388372;Failure to Yield Right-of-Way;Not Reported;1;0;1;0;0;0;0;0
4617733;01/04/2023;12:50:00;Queens;217 Street;;40678185;-7375333;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617287;01/04/2023;06:15:00;Queens;Van Wyck Expwy;;40744923;-7383709;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4617321;01/04/2023;23:00:00;Brooklyn;Brooklyn Queens Expy (Cdr);;;;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4617256;01/04/2023;12:00:00;Queens;144 Avenue;224 Street;40665028;-7375402;Obstruction/Debris;Passenger Vehicle;1;0;0;0;0;0;1;0
4617531;01/04/2023;21:30:00;Bronx;Hunt Avenue;;4084887;-7386602;Passing Too Closely;Passenger Vehicle;1;0;1;0;0;0;0;0
4617824;01/04/2023;18:26:00;Queens;58 Street;43 Avenue;40743214;-73907166;Cell Phone (hand-Held);Passenger Vehicle;0;0;0;0;0;0;0;0
4617188;01/04/2023;01:25:00;Queens;218 Street;Horace Harding Expressway;4074843;-7375983;Fell Asleep;Passenger Vehicle;0;0;0;0;0;0;0;0
4617632;01/04/2023;22:38:00;Brooklyn;5 Avenue;10 Street;4066858;-7398681;Driver Inattention/Distraction;Bicycle;1;0;0;0;1;0;0;0
4617668;01/04/2023;05:56:00;Brooklyn;Brooklyn Queens Expressway;;40719864;-7394486;Outside Car Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617400;01/04/2023;17:00:00;Brooklyn;Chauncey Street;;40684082;-7390864;Backing Unsafely;Emergency Services;0;0;0;0;0;0;0;0
4617497;01/04/2023;13:45:00;Brooklyn;Ocean Parkway;Foster Avenue;40629986;-7397157;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617645;01/04/2023;20:50:00;Bronx;East 138 Street;Rider Avenue;;;Backing Unsafely;Emergency Services;0;0;0;0;0;0;0;0
4617310;01/04/2023;21:46:00;Queens;Cross Island Parkway;;40750282;-7374097;Other Vehicular;Passenger Vehicle;2;0;0;0;0;0;2;0
4617220;01/04/2023;10:15:00;Queens;Kissena Boulevard;Melbourne Avenue;407338;-7381481;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4617370;01/04/2023;22:10:00;Queens;21 Street;;40771774;-7392629;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617351;01/04/2023;20:30:00;Queens;139 Street;87 Avenue;40706627;-73815956;Driver Inattention/Distraction;Bicycle;1;0;1;0;0;0;0;0
4617461;01/04/2023;22:37:00;Staten Island;Willowbrook Road;Buchanan Avenue;4060358;-7413344;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4617544;01/04/2023;20:00:00;Brooklyn;88 Street;;4061801;-7402261;Driver Inexperience;Passenger Vehicle;0;0;0;0;0;0;0;0
4617855;01/04/2023;04:30:00;Queens;Grand Central Parkway;Jewel Avenue;;;Brakes Defective;Passenger Vehicle;0;0;0;0;0;0;0;0
4617809;01/04/2023;22:20:00;Queens;Jamaica Avenue;80 Street;4069215;-7386216;Alcohol Involvement;Passenger Vehicle;1;0;0;0;0;0;1;0
4617599;01/04/2023;21:45:00;Brooklyn;Grand Street;;4071313;-7393577;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4617424;01/04/2023;15:30:00;Manhattan;Bowery;Canal Street;40716644;-7399582;Failure to Yield Right-of-Way;Taxi;0;0;0;0;0;0;0;0
4617793;01/04/2023;20:44:00;Bronx;Bruckner Boulevard;Leggett Avenue;;;Traffic Control Disregarded;Taxi;0;0;0;0;0;0;0;0
4617814;01/04/2023;05:55:00;Queens;48 Street;Laurel Hill Boulevard;40735413;-7391835;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617520;01/04/2023;20:39:00;Brooklyn;Brooklyn Queens Expressway;;40699703;-7399627;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617956;01/04/2023;14:46:00;Queens;80 Street;Metropolitan Avenue;40713287;-7387163;Following Too Closely;Passenger Vehicle;3;0;0;0;0;0;3;0
4618013;01/04/2023;20:00:00;Brooklyn;Nostrand Avenue;Martense Street;40651695;-7394968;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4618106;01/04/2023;14:27:00;Queens;Northern Boulevard;Junction Boulevard;407568;-73873665;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618219;01/04/2023;21:34:00;;Verrazano Bridge Upper;;;;Following Too Closely;Passenger Vehicle;2;0;0;0;0;0;2;0
4618019;01/04/2023;21:45:00;Brooklyn;Avenue D;;40642384;-7392539;Driver Inattention/Distraction;Passenger Vehicle;2;0;0;0;0;0;2;0
4618055;01/04/2023;16:31:00;Brooklyn;Brooklyn Avenue;;40654217;-7394413;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4618103;01/04/2023;07:00:00;Bronx;Findlay Avenue;East 167 Street;40831184;-73913284;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4618003;01/04/2023;13:31:00;Manhattan;West 57 Street;12 Avenue;4077146;-73994354;Alcohol Involvement;Passenger Vehicle;2;0;0;0;0;0;2;0
4617989;01/04/2023;22:20:00;Queens;Beach Channel Drive;;40591934;-73800095;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618056;01/04/2023;10:09:00;Brooklyn;Rogers Avenue;Beverley Road;4064495;-7395186;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4618037;01/04/2023;08:46:00;Bronx;East 169 Street;Boston Road;;;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4617961;01/04/2023;13:45:00;Staten Island;Bay Street;;40616817;-7406814;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618228;01/04/2023;20:30:00;Queens;Baisley Boulevard;Rockaway Boulevard;40672382;-7378574;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4618006;01/04/2023;09:00:00;Brooklyn;Barlow Drive North;;4061029;-7390496;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4618122;01/04/2023;21:28:00;Bronx;Metcalf Avenue;;40831272;-7387304;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618034;01/04/2023;01:31:00;Bronx;Gouverneur Place;;40829437;-7390904;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618014;01/04/2023;16:55:00;Brooklyn;Utica Avenue;Church Avenue;40651733;-7393039;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4617969;01/04/2023;11:15:00;Queens;Home Lawn Street;;40716785;-7379233;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4618054;01/04/2023;19:25:00;Bronx;East Kingsbridge Road;Morris Avenue;40867035;-73896324;View Obstructed/Limited;Delivery Vehicle;0;0;0;0;0;0;0;0
4618157;01/04/2023;16:30:00;Queens;Cross Island Parkway;;40711033;-737281;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618118;01/04/2023;17:31:00;Bronx;Bronx River Avenue;;40836407;-7387678;Reaction to Uninvolved Vehicle;Passenger Vehicle;3;0;0;0;0;0;3;0
4618102;01/04/2023;12:46:00;Bronx;Webster Avenue;;40829136;-739114;Traffic Control Disregarded;Passenger Vehicle;1;0;0;0;0;0;1;0
4617304;01/04/2023;16:36:00;Brooklyn;East 96 Street;;40638226;-73895996;Unspecified;Passenger Vehicle;2;0;0;0;0;0;2;0
4618508;01/04/2023;23:00:00;Queens;83 Street;;4075679;-7388467;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4618274;01/04/2023;22:12:00;Manhattan;Broadway;;40771515;-73982155;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618407;01/04/2023;22:50:00;Staten Island;Hylan Boulevard;;40579575;-74100525;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618369;01/04/2023;12:00:00;Bronx;Unionport Road;;40844044;-7386731;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618314;01/04/2023;11:00:00;Bronx;Tinton Avenue;;40831005;-73899666;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618303;01/04/2023;11:40:00;Bronx;Prospect Avenue;;40844143;-7388921;Driver Inattention/Distraction;Passenger Vehicle;2;0;0;0;0;0;2;0
4618478;01/04/2023;05:35:00;Brooklyn;Tompkins Avenue;Park Avenue;40697903;-739468;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4618329;01/04/2023;06:30:00;Brooklyn;Parkside Avenue;;4065576;-73958145;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4618572;01/04/2023;23:15:00;Brooklyn;Williamsburg Street West;;4070166;-73961464;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618562;01/04/2023;23:30:00;Bronx;Broadway;;40888954;-73898544;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618429;01/04/2023;12:30:00;Manhattan;Dyckman Street;;4085891;-73922966;Driver Inattention/Distraction;Bicycle;1;0;0;0;1;0;0;0
4618529;01/04/2023;16:00:00;Brooklyn;Avenue H;;40632584;-7393272;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618451;01/04/2023;18:05:00;;Verrazano Bridge Lower;;;;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4618310;01/04/2023;02:15:00;Bronx;East 189 Street;Beaumont Avenue;40856026;-7388328;Turning Improperly;Passenger Vehicle;0;0;0;0;0;0;0;0
4618379;01/04/2023;16:44:00;Manhattan;West 23 Street;;4074825;-7400554;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4618283;01/04/2023;18:31:00;Queens;Long Island Expressway;;40757355;-7373887;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618332;01/04/2023;17:50:00;;Triborough Bridge;;;;Reaction to Uninvolved Vehicle;Passenger Vehicle;0;0;0;0;0;0;0;0
4618470;01/04/2023;13:00:00;Queens;43 Street;Skillman Avenue;4074689;-7392081;Driver Inattention/Distraction;Bicycle;1;0;0;0;1;0;0;0
4618399;01/04/2023;23:05:00;Brooklyn;Crown Street;Troy Avenue;40665535;-7393699;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618443;01/04/2023;08:20:00;Bronx;Bronx River Parkway Ramp;;;;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;0;0;0;0;1;0
4618731;01/04/2023;13:39:00;Bronx;East 196 Street;;40854183;-7382961;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618625;01/04/2023;09:45:00;Bronx;Zerega Avenue;Westchester Avenue;40836792;-7384669;Unspecified;Transport;0;0;0;0;0;0;0;0
4618816;01/04/2023;20:50:00;Brooklyn;Downing Street;Fulton Street;4068216;-739606;Turning Improperly;Passenger Vehicle;5;0;0;0;1;0;4;0
4618742;01/04/2023;21:25:00;Bronx;Mcclellan Street;Gerard Avenue;4083383;-73921234;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618685;01/04/2023;17:00:00;Brooklyn;East 98 Street;Blake Avenue;4066384;-7392166;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618655;01/04/2023;21:04:00;Manhattan;Harlem River Drive;;408115;-7393481;Following Too Closely;Passenger Vehicle;2;0;0;0;0;0;2;0
4618758;01/04/2023;17:47:00;;Verrazano Bridge Upper;;;;Following Too Closely;Passenger Vehicle;1;0;0;0;0;0;1;0
4618639;01/04/2023;20:33:00;Manhattan;East 117 Street;Madison Avenue;40800663;-7394436;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618691;01/04/2023;00:17:00;Brooklyn;Atlantic Avenue;Howard Avenue;4067681;-7391924;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4618692;01/04/2023;09:35:00;Brooklyn;Atlantic Avenue;Boyland Street;40676495;-73913704;Unspecified;Passenger Vehicle;3;0;0;0;0;0;3;0
4618796;01/04/2023;13:15:00;Brooklyn;De Kalb Avenue;Vanderbilt Avenue;4068947;-7396911;Unspecified;Passenger Vehicle;2;0;0;0;0;0;2;0
4618836;01/04/2023;22:15:00;Brooklyn;Linden Boulevard;Drew Street;40669724;-7386097;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4618757;01/04/2023;15:10:00;;Verrazano Bridge Upper;;;;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4618784;01/04/2023;00:00:00;Manhattan;Amsterdam Avenue;West 135 Street;40818947;-7395221;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4618665;01/04/2023;17:45:00;Manhattan;West 3 Street;;40730827;-7400092;Failure to Yield Right-of-Way;Passenger Vehicle;0;0;0;0;0;0;0;0
4618749;01/04/2023;19:26:00;Staten Island;Todt Hill Road;Westwood Avenue;4060686;-741158;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618761;01/04/2023;20:35:00;Queens;103 Street;95 Avenue;4068885;-7384133;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4618805;01/04/2023;22:14:00;Brooklyn;Flatbush Avenue Extension;Fulton Street;40688904;-73980934;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4618980;01/04/2023;17:44:00;Staten Island;Post Avenue;;40633312;-74134995;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4619214;01/04/2023;06:11:00;Brooklyn;Lexington Avenue;;40689507;-73935074;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4619154;01/04/2023;12:20:00;Bronx;Bronx River Parkway;East 233 Street;;;Traffic Control Disregarded;Scooter;1;0;0;0;0;0;0;0
4619359;01/04/2023;16:56:00;Manhattan;East 61 Street;York Avenue;4075991;-7395882;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4619272;01/04/2023;19:20:00;Brooklyn;Nostrand Avenue;Kosciuszko Street;40690594;-7395162;Driver Inattention/Distraction;Motorcycle;1;0;0;0;0;0;1;0
4619374;01/04/2023;16:35:00;Manhattan;West 71 Street;Central Park West;4077553;-7397646;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4619358;01/04/2023;20:45:00;Manhattan;Fdr Drive;;40777634;-7394289;Unsafe Lane Changing;Passenger Vehicle;1;0;0;0;0;0;1;0
4619052;01/04/2023;14:18:00;Brooklyn;Gerritsen Avenue;Everett Avenue;40593147;-7392548;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4619027;01/04/2023;04:43:00;;52 Street;;;;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4619274;01/04/2023;19:47:00;Brooklyn;Remsen Avenue;Ditmas Avenue;406481;-7391474;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4619011;01/04/2023;10:56:00;Brooklyn;Rogers Avenue;;40667984;-7395345;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4619475;01/04/2023;17:00:00;Bronx;Prospect Avenue;;40832504;-73896576;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4619110;01/04/2023;20:15:00;Staten Island;Verrazano Bridge;;;;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4619560;01/04/2023;18:48:00;Bronx;West Fordham Road;Grand Avenue;40862732;-7390333;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4619799;01/04/2023;06:30:00;Queens;Beach 147 Street;;40572647;-73863976;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4619784;01/04/2023;01:24:00;Manhattan;W 40Th St;Broadway;;;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;1;0;0;0
4619922;01/04/2023;16:45:00;Manhattan;West 47 Street;9 Avenue;4076161;-7399032;View Obstructed/Limited;Passenger Vehicle;1;0;0;0;0;0;0;0
4619858;01/04/2023;12:16:00;Queens;91 Street;;40688908;-73852196;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4617560;02/04/2023;17:08:00;;East Drive;;;;Unspecified;Bicycle;1;0;1;0;0;0;0;0
4617990;02/04/2023;02:30:00;Queens;Beach 65 Street;;40595627;-7379448;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617604;02/04/2023;10:07:00;Brooklyn;Graham Avenue;Meserole Street;4070807;-7394333;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4617434;02/04/2023;01:03:00;Queens;Calamus Avenue;;40734215;-7388743;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617466;02/04/2023;07:01:00;Staten Island;Si Expy West Ex Ramp;;;;Tire Failure/Inadequate;Passenger Vehicle;0;0;0;0;0;0;0;0
4617555;02/04/2023;01:20:00;Queens;Grand Central Pkwy;;40740017;-7384565;Unsafe Lane Changing;Passenger Vehicle;1;0;0;0;0;0;1;0
4617593;02/04/2023;11:30:00;Manhattan;Amsterdam Avenue;West 121 Street;4081001;-73958725;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4618095;02/04/2023;17:58:00;Brooklyn;72 Street;Fort Hamilton Parkway;40627247;-7401429;View Obstructed/Limited;Passenger Vehicle;1;0;1;0;0;0;0;0
4617687;02/04/2023;18:50:00;Brooklyn;18 Avenue;50 Street;4062774;-73981575;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617608;02/04/2023;14:40:00;Queens;Astoria Boulevard;;40773876;-73936455;Backing Unsafely;Passenger Vehicle;1;0;1;0;0;0;0;0
4618154;02/04/2023;11:50:00;Queens;Beach 28 Street;Seagirt Avenue;4059497;-7376071;Failure to Yield Right-of-Way;Passenger Vehicle;0;0;0;0;0;0;0;0
4617764;02/04/2023;04:13:00;Queens;87 Street;31 Avenue;4075972;-7388139;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617952;02/04/2023;00:30:00;Queens;Long Island Expressway;;40727585;-7388781;Following Too Closely;Passenger Vehicle;1;0;0;0;0;0;1;0
4617352;02/04/2023;05:55:00;Queens;188 Street;186 Lane;;;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4618229;02/04/2023;12:50:00;Brooklyn;6 Street;;40672634;-7398822;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617650;02/04/2023;14:17:00;Manhattan;Amsterdam Avenue;West 79 Street;40783146;-7397833;View Obstructed/Limited;Bus;2;0;0;0;0;0;2;0
4618010;02/04/2023;08:30:00;Bronx;Decatur Avenue;;40875393;-73874405;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4617522;02/04/2023;03:25:00;Brooklyn;East 100 Street;;40637478;-7388979;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4618084;02/04/2023;15:25:00;Bronx;Jerome Avenue;Marcy Place;4083898;-739186;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617797;02/04/2023;21:25:00;Bronx;Westchester Avenue;Whitlock Avenue;40827656;-738861;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4617875;02/04/2023;10:53:00;Queens;Blossom Avenue;College Point Boulevard;40751453;-7383228;Failure to Yield Right-of-Way;Not Reported;1;0;1;0;0;0;0;0
4617967;02/04/2023;11:22:00;Queens;25 Avenue;;4076391;-7387873;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617568;02/04/2023;15:21:00;Brooklyn;Rutland Road;;4066386;-7392456;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617719;02/04/2023;09:00:00;Queens;Beach 42 Street;;;;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618345;02/04/2023;09:36:00;Bronx;Dorsey Street;;40840134;-7384966;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617613;02/04/2023;21:20:00;Queens;Hollis Avenue;208 Street;407079;-7374948;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617720;02/04/2023;14:42:00;Brooklyn;Boyland Street;Sutter Avenue;40666744;-7391292;Failure to Yield Right-of-Way;Passenger Vehicle;5;0;0;0;0;0;5;0
4618125;02/04/2023;20:32:00;Bronx;Cross Bronx Expy;;4083643;-7387415;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617333;02/04/2023;01:10:00;Queens;Linden Place;;4076602;-73831245;Driver Inattention/Distraction;Passenger Vehicle;3;0;0;0;0;0;3;0
4617682;02/04/2023;08:20:00;Bronx;West Fordham Road;;4086231;-73909874;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4617820;02/04/2023;13:49:00;Queens;69 Street;Queens Boulevard;40740273;-7389586;Aggressive Driving/Road Rage;Scooter;2;0;0;0;0;0;2;0
4618254;02/04/2023;19:30:00;Manhattan;West 36 Street;;40751175;-7398706;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617373;02/04/2023;06:55:00;Queens;Grand Central Parkway;Parsons Boulevard;;;Driver Inattention/Distraction;Passenger Vehicle;2;0;0;0;0;0;2;0
